,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender
36,36,36,73,92,2019-04-06 07:02:27.000,1.1144231036213452e+18,1.1144231036213452e+18,es,"{'id': 'd371bb00c195d952', 'url': 'https://api.twitter.com/1.1/geo/id/d371bb00c195d952.json', 'place_type': 'city', 'name': 'Algarinejo', 'full_name': 'Algarinejo, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.264306, 37.24581], [-4.264306, 37.35233], [-4.107202, 37.35233], [-4.107202, 37.24581]]]}, 'attributes': {}}",Un pavo con anchas espaldas para para cargar gustosamente con sus responsabilidades y las ajenas si es por el bien… https://t.co/CitFd6TDeV,Segundo,Spain,Algarinejo,"(-4.264306, 37.24581)",Andalucía,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,male
37,37,37,76,96,2019-04-06 07:07:52.000,1.1144244683472692e+18,1.1144244683472692e+18,es,"{'id': '55585531c0884bc1', 'url': 'https://api.twitter.com/1.1/geo/id/55585531c0884bc1.json', 'place_type': 'city', 'name': 'Colmenar Viejo', 'full_name': 'Colmenar Viejo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.863572, 40.59138], [-3.863572, 40.732485], [-3.584154, 40.732485], [-3.584154, 40.59138]]]}, 'attributes': {}}",@josesalgm Cambiando las ventanas de los coles. Un saludo y gracias!!,Jorge,España,Colmenar Viejo,"(-3.863572, 40.59138)",Madrid,yes,['coles'],36.0,2.54,0.9,4.3,0.0,4.2,male
38,38,38,80,102,2019-04-06 07:10:49.000,1.1144252085369938e+18,1.1144252085369938e+18,es,"{'id': '8d27a99dc46f06db', 'url': 'https://api.twitter.com/1.1/geo/id/8d27a99dc46f06db.json', 'place_type': 'city', 'name': 'Argamasilla de Alba', 'full_name': 'Argamasilla de Alba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.206381, 38.954226], [-3.206381, 39.203735], [-2.889959, 39.203735], [-2.889959, 38.954226]]]}, 'attributes': {}}",La zarzuela es “la rosa del azafrán “ fantástica zarzuela! Saludos desde Argamasilla de Alba! Aquí está nublado y c… https://t.co/YKSsPUWOvV,Amparo,España,Argamasilla de Alba,"(-3.206381, 38.954226)",Castilla la Mancha,yes,['azafrán'],350.0,61.5,5.9,11.4,0.0,3.9,female
39,39,39,83,107,2019-04-06 07:12:48.000,1.1144257074788148e+18,1.1144257074788148e+18,es,"{'id': 'a9530eb697d5ceca', 'url': 'https://api.twitter.com/1.1/geo/id/a9530eb697d5ceca.json', 'place_type': 'city', 'name': 'Torrelavega', 'full_name': 'Torrelavega, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.0819469999999995, 43.300475], [-4.0819469999999995, 43.38173], [-4.001953, 43.38173], [-4.001953, 43.300475]]]}, 'attributes': {}}",Y si no hay carne mejor,mamba,España,Torrelavega,"(-4.0819469999999995, 43.300475)",Cantabria,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,female
40,40,40,85,109,2019-04-06 07:14:04.000,1.1144260285695712e+18,1.1144260285695712e+18,es,"{'id': '232c065e26c1807c', 'url': 'https://api.twitter.com/1.1/geo/id/232c065e26c1807c.json', 'place_type': 'city', 'name': 'Solsona', 'full_name': 'Solsona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.484881, 41.96765], [1.484881, 42.021445], [1.551316, 42.021445], [1.551316, 41.96765]]]}, 'attributes': {}}","Dicen....por ahi....que és alergico a la harina 
No se....",M,España,Solsona,"(1.484881, 41.96765)",Cataluña,yes,['harina'],333.0,71.5,0.0,10.0,0.0,3.5,male
41,41,41,87,113,2019-04-06 07:20:48.000,1.1144277203672104e+18,1.1144277203672104e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@Maraandradees @SalonJaneAusten Qué mala leche,Miguel,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,male
42,42,42,88,114,2019-04-06 07:21:54.000,1.11442799629799e+18,1.11442799629799e+18,es,"{'id': '4a48243dbd8e054f', 'url': 'https://api.twitter.com/1.1/geo/id/4a48243dbd8e054f.json', 'place_type': 'city', 'name': 'Leganés', 'full_name': 'Leganés, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.818156, 40.292663], [-3.818156, 40.365135], [-3.721019, 40.365135], [-3.721019, 40.292663]]]}, 'attributes': {}}","El arroz más rico del mundo que probé venía envuelto así,  nunca se me olvidará ese sabor y esa frescura que le da!… https://t.co/xRLrUvaHjv",Miguel,España,Leganés,"(-3.818156, 40.292663)",Madrid,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,male
43,43,43,89,115,2019-04-06 07:24:08.000,1.114428561937584e+18,1.114428561937584e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","Hay Aguacates que enamoran!😍
Como estos pedazo de aguacates (que no me caben en la mano) que nos ha traido Talu des… https://t.co/cTOxoAJVfW",LesMarietes,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['aguacate', 'aguacates']",274.0,0.8,24.0,3.0,0.0,12.6,
44,44,44,90,117,2019-04-06 07:27:35.000,1.1144294293909504e+18,1.1144294293909504e+18,es,"{'id': 'a9530eb697d5ceca', 'url': 'https://api.twitter.com/1.1/geo/id/a9530eb697d5ceca.json', 'place_type': 'city', 'name': 'Torrelavega', 'full_name': 'Torrelavega, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.0819469999999995, 43.300475], [-4.0819469999999995, 43.38173], [-4.001953, 43.38173], [-4.001953, 43.300475]]]}, 'attributes': {}}",Eso no te lo crees ni tú ni el señorito que té a invitado 😡 VOX/Otros haceroslo mirar 👇 #SoyYoPorLibre6M,Ana,España,Torrelavega,"(-4.0819469999999995, 43.300475)",Cantabria,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,female
45,45,45,93,121,2019-04-06 07:32:24.000,1.1144306426018244e+18,1.1144306426018244e+18,es,"{'id': '451c35a37905e921', 'url': 'https://api.twitter.com/1.1/geo/id/451c35a37905e921.json', 'place_type': 'city', 'name': 'Benahavís', 'full_name': 'Benahavís, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.139667, 36.469242], [-5.139667, 36.643426], [-4.970707, 36.643426], [-4.970707, 36.469242]]]}, 'attributes': {}}",Petits. Choux relleno de chantilly de especias morunas. Leche merengada de rosas del huerto. #alcuzcuz #benahavis… https://t.co/rJsFPSYEVm,FernandoVillasclaras,España,Benahavís,"(-5.139667, 36.469242)",Andalucía,yes,"['Leche', 'especias']",539.0,21.4,39.3,22.26,14.0,23.0,
46,46,46,94,122,2019-04-06 07:33:32.000,1.1144309267575356e+18,1.1144309267575356e+18,es,"{'id': 'adc69cb209e16803', 'url': 'https://api.twitter.com/1.1/geo/id/adc69cb209e16803.json', 'place_type': 'city', 'name': 'Pinto', 'full_name': 'Pinto, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.746733, 40.199234], [-3.746733, 40.292807], [-3.622605, 40.292807], [-3.622605, 40.199234]]]}, 'attributes': {}}",@angellopezbeltr Así son de iluminados..... tampoco que pidas peras al olmo... #NosotrosLosMagicos,Ketty,España,Pinto,"(-3.746733, 40.199234)",Madrid,yes,['peras'],90.0,21.2,0.0,0.8,0.0,4.6,female
47,47,47,96,124,2019-04-06 07:37:15.000,1.1144318615546511e+18,1.1144318615546511e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",Algo me está pasando que he desayunado una manzana.,u,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['manzana'],50.0,24.0,0.0,0.3,0.0,2.0,female
48,48,48,97,126,2019-04-06 07:39:20.000,1.114432385666433e+18,1.114432385666433e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@JJCandal Que cerdo eres. Piensa en tus padres, ¿te gustaria que estuvieran en una fosa comun con otras 20 personas… https://t.co/Mgvy3P81ok",Juan,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,male
49,49,49,98,128,2019-04-06 07:41:07.000,1.114432834884784e+18,1.114432834884784e+18,es,"{'id': '02dbfccbbb96dff0', 'url': 'https://api.twitter.com/1.1/geo/id/02dbfccbbb96dff0.json', 'place_type': 'city', 'name': 'Fraga', 'full_name': 'Fraga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.025959, 41.350536], [-0.025959, 41.602756], [0.447349, 41.602756], [0.447349, 41.350536]]]}, 'attributes': {}}",A la tercera cerveza me tendrian que quitar el movil  🐒🐒🐒,kevinfcb,España,Fraga,"(-0.025959, 41.350536)",Aragón,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,
50,50,50,99,130,2019-04-06 07:41:17.000,1.1144328780861686e+18,1.1144328780861686e+18,es,"{'id': '965434217e88e1e4', 'url': 'https://api.twitter.com/1.1/geo/id/965434217e88e1e4.json', 'place_type': 'city', 'name': 'Santa Comba', 'full_name': 'Santa Comba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.915602, 42.957448], [-8.915602, 43.117839], [-8.683472, 43.117839], [-8.683472, 42.957448]]]}, 'attributes': {}}","Buenos días y buen #pan de Pereira, cocido en horno de leña! Panadería #Tahonadastravesas en #Pereira.
MercaMaris,… https://t.co/aLV1IdMDfN",MercaMaris,España,Santa Comba,"(-8.915602, 42.957448)",Galicia,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,
51,51,51,100,131,2019-04-06 07:43:06.000,1.1144333324508732e+18,1.1144333324508732e+18,es,"{'id': 'a87ad701b9cd8f8a', 'url': 'https://api.twitter.com/1.1/geo/id/a87ad701b9cd8f8a.json', 'place_type': 'city', 'name': 'León', 'full_name': 'León, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.631302, 42.547162], [-5.631302, 42.640132], [-5.533773, 42.640132], [-5.533773, 42.547162]]]}, 'attributes': {}}","@DiarioCyLMundo A Puente le importa un pepino los músicos, está a otras cosas de marketing.",jose,España,León,"(-5.631302, 42.547162)",Castilla y León,yes,['pepino'],12.0,4.0,0.1,0.7,0.0,0.8,male
52,52,52,103,136,2019-04-06 07:53:09.000,1.114435863872725e+18,1.114435863872725e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@Mariluzfri Especuladores duros y puros.

Buitres con pasta de otros.

Manipuladores de situaciones de necesidad, s… https://t.co/xDG0VkgZX8",Alfredo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,male
53,53,53,104,138,2019-04-06 07:59:17.000,1.114437407036801e+18,1.114437407036801e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","@JaviHds42k  FELICIDADES AMIGO!!!!!!!! Los buenos aries es lo que tenemos que somos la leche, jejeje, Espero que pa… https://t.co/WNH4KQKH6x",diegol,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,male
54,54,54,110,145,2019-04-06 08:01:22.000,1.114437929064194e+18,1.114437929064194e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","@lilygorunrun @bearmenteros @JaviHds42k @AD_MAPOMA Que grande.. Ah bueno y el que sujeta la cerveza en la primera foto, también, jejejej",diegol,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,male
55,55,55,112,147,2019-04-06 08:02:05.000,1.1144381113150752e+18,1.1144381113150752e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@JuanetedeLolo Ánimos crema! Espero que ya estés mejor 😇,Azucena,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['té', 'crema']",195.0,24.75,7.7254,6.6000000000000005,127.0,0.3,female
56,56,56,114,151,2019-04-06 08:06:52.000,1.1144393142330204e+18,1.1144393142330204e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Bastantes idiomas tiene ya la caja de cereales de Kellogg’s como para que se independice Cataluña.,angeek,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cereales'],188.08,78.125,2.85,7.81,0.0,4.88,
57,57,57,115,152,2019-04-06 08:07:05.000,1.1144393701767168e+18,1.1144393701767168e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Colaboración en el libro  de promoción cerdo de capa blanca en la gastronomía española Interporc 
el_pradal… https://t.co/qCenThEp6g",joaquin,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,male
58,58,58,116,154,2019-04-06 08:07:48.000,1.1144395472308512e+18,1.1144395472308512e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",Bueno hartarse de cerveza hoy en graná que es lo que vais a pillar 😂,Rovira,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,
59,59,59,117,155,2019-04-06 08:13:38.000,1.114441016340353e+18,1.114441016340353e+18,es,"{'id': '74053b5f9e79cfd6', 'url': 'https://api.twitter.com/1.1/geo/id/74053b5f9e79cfd6.json', 'place_type': 'city', 'name': 'Fuentes de Andalucía', 'full_name': 'Fuentes de Andalucía, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.466819, 37.413485], [-5.466819, 37.614296], [-5.278892, 37.614296], [-5.278892, 37.413485]]]}, 'attributes': {}}","Me encanta esa modade ir al Coviran de vuestro barrio, llegarse a la sección de cereales y haceros una foto con dos… https://t.co/3doi6sAZyR",MHL,España,Fuentes de Andalucía,"(-5.466819, 37.413485)",Andalucía,yes,['cereales'],188.08,78.125,2.85,7.81,0.0,4.88,
60,60,60,118,156,2019-04-06 08:14:24.000,1.1144412094041128e+18,1.1144412094041128e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Esto y comer pizza, en Argentina, es lo mejor del mundo. https://t.co/f90p5rAWZM",Sergi,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,male
61,61,61,119,157,2019-04-06 08:16:58.000,1.11444185722701e+18,1.11444185722701e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@TIGRIDIA10 Please!!! Con los ricos que estan los cardos, con patatas, plancha, bufff, tantas maneras..... Como dir… https://t.co/3rq660zJy7",ivanchu,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,
62,62,62,120,158,2019-04-06 08:17:16.000,1.114441931449303e+18,1.114441931449303e+18,es,"{'id': '2afe3164f39d1b83', 'url': 'https://api.twitter.com/1.1/geo/id/2afe3164f39d1b83.json', 'place_type': 'city', 'name': 'Valladolid', 'full_name': 'Valladolid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.928146, 41.523108], [-4.928146, 41.815553], [-4.630882, 41.815553], [-4.630882, 41.523108]]]}, 'attributes': {}}",Láminas de papada cocinadas a baja temperatura con vieiras //  Escabeche cítrico de caballa con espuma de coco y vi… https://t.co/LgCbFQUmdw,photholic,España,Valladolid,"(-4.928146, 41.523108)",Castilla y León,yes,['coco'],373.0,15.2,33.5,3.3,0.0,9.0,
63,63,63,121,159,2019-04-06 08:17:30.000,1.1144419897794888e+18,1.1144419897794888e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@kzxrxm Yo he jugado a los 3 y con el que más he sufrido es con el 2, porque te pierdes un huevo",Suicide,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,
64,64,64,122,160,2019-04-06 08:18:41.000,1.114442288212607e+18,1.114442288212607e+18,es,"{'id': '74053b5f9e79cfd6', 'url': 'https://api.twitter.com/1.1/geo/id/74053b5f9e79cfd6.json', 'place_type': 'city', 'name': 'Fuentes de Andalucía', 'full_name': 'Fuentes de Andalucía, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.466819, 37.413485], [-5.466819, 37.614296], [-5.278892, 37.614296], [-5.278892, 37.413485]]]}, 'attributes': {}}","Me encanta esa moda de ir al Coviran de vuestro barrio, llegarse a la sección de cereales y haceros una foto con do… https://t.co/kaL6ouqm7B",MHL,España,Fuentes de Andalucía,"(-5.466819, 37.413485)",Andalucía,yes,['cereales'],188.08,78.125,2.85,7.81,0.0,4.88,
65,65,65,123,161,2019-04-06 08:18:42.000,1.1144422928851148e+18,1.1144422928851148e+18,es,"{'id': '18a56c12e2fd2a28', 'url': 'https://api.twitter.com/1.1/geo/id/18a56c12e2fd2a28.json', 'place_type': 'city', 'name': 'Chelva', 'full_name': 'Chelva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.146837, 39.613372], [-1.146837, 39.849285], [-0.883427, 39.849285], [-0.883427, 39.613372]]]}, 'attributes': {}}",Este grupo y está canción son la leche.,Apocalyptic,España,Chelva,"(-1.146837, 39.613372)",Comunidad Valenciana,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,
