,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender
97,97,97,164,201,2019-04-07 09:23:04.000,1.11482087735765e+18,1.11482087735765e+18,es,"{'id': '030b0f58ee21b276', 'url': 'https://api.twitter.com/1.1/geo/id/030b0f58ee21b276.json', 'place_type': 'city', 'name': 'Caudete', 'full_name': 'Caudete, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.120854, 38.65492], [-1.120854, 38.774273], [-0.91579, 38.774273], [-0.91579, 38.65492]]]}, 'attributes': {}}",@712164ecd9334bd Cuando tienen pasta se les olvida que hay gente pobre que no tiene para pagarse un médico o un cole privado.,Frankudt,España,Caudete,"(-1.120854, 38.65492)",Castilla la Mancha,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],
98,98,98,166,203,2019-04-07 09:24:46.000,1.1148213065354076e+18,1.1148213065354076e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Coge algo de ropa, mucha fuerza y un vino. 
.
.
.
#monochromatic #photography en Seville, Spain https://t.co/ODZNEmqMmh",Princesa,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],female
99,99,99,167,204,2019-04-07 09:24:55.000,1.1148213450770228e+18,1.1148213450770228e+18,es,"{'id': '0d108e89013f0cd9', 'url': 'https://api.twitter.com/1.1/geo/id/0d108e89013f0cd9.json', 'place_type': 'city', 'name': 'Fuengirola', 'full_name': 'Fuengirola, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.636376, 36.519213], [-4.636376, 36.589582], [-4.589864, 36.589582], [-4.589864, 36.519213]]]}, 'attributes': {}}","Amantes de los cereales, NO EMIGREN A ESPAÑA. Todos son horribles 😭",Gaby,España,Fuengirola,"(-4.636376, 36.519213)",Andalucía,yes,['cereales'],188.08,78.125,2.85,7.81,0.0,4.88,['Cereales y derivados'],female
100,100,100,168,206,2019-04-07 09:25:04.000,1.1148213806531788e+18,1.1148213806531788e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Pues he desayunado leche y un pestiño. Echaba de menos los pestiños.,Lady,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],female
101,101,101,170,208,2019-04-07 09:27:07.000,1.114821899597566e+18,1.114821899597566e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","Aceites esenciales de naranja, limón y mandarina. https://t.co/tcR31uIPso",Manuel,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['naranja', 'Aceite']",518.0,17.2,100.0,1.6,0.0,4.0,"['Frutas', 'Grasas y aceites']",male
102,102,102,173,212,2019-04-07 09:29:49.000,1.114822576956674e+18,1.114822576956674e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}","@Chocu_ Pero usa los posavasos para el bol de los cereales, que si no vas a estropear la mesa.",Nacho,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,['cereales'],188.08,78.125,2.85,7.81,0.0,4.88,['Cereales y derivados'],male
103,103,103,174,213,2019-04-07 09:31:01.000,1.1148228797644676e+18,1.1148228797644676e+18,es,"{'id': '5271c69733a1844d', 'url': 'https://api.twitter.com/1.1/geo/id/5271c69733a1844d.json', 'place_type': 'city', 'name': 'San Roque', 'full_name': 'San Roque, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.439296, 36.16818], [-5.439296, 36.337794], [-5.252798, 36.337794], [-5.252798, 36.16818]]]}, 'attributes': {}}",@populares @pablocasado_ Y con Maduro y con el aceite de palma.,Lucio,España,San Roque,"(-5.439296, 36.16818)",Andalucía,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites'],male
104,104,104,178,217,2019-04-07 09:32:41.000,1.1148233007384412e+18,1.1148233007384412e+18,es,"{'id': 'dd58263a65887f45', 'url': 'https://api.twitter.com/1.1/geo/id/dd58263a65887f45.json', 'place_type': 'city', 'name': 'Llanes', 'full_name': 'Llanes, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.03068, 43.349126], [-5.03068, 43.462509], [-4.575269, 43.462509], [-4.575269, 43.349126]]]}, 'attributes': {}}","Torta de queso con arándanos
.
.
.
#llanes #dulces #torta #arandanos #gastronomia #asturias #fotografia
.
.
Pastel… https://t.co/EzPwf1RNMw",JAVCA,España,Llanes,"(-5.03068, 43.349126)",Asturias,yes,"['queso', 'arándanos']",483.0,6.56,34.6,36.39,74.4,4.9,"['Productos lacteos', 'Frutas']",
105,105,105,181,220,2019-04-07 09:36:17.000,1.1148242046358732e+18,1.1148242046358732e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",Preparando la sangría 🍹😁 Taller de cocina paella + sangría #cookingclassessevilla #talleresdecocinasevilla… https://t.co/9bpgbsPeGR,Spanish,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['paella'],173.0,17.44,5.74,12.37,44.81,0.5,['Cereales y derivados'],female
106,106,106,183,223,2019-04-07 09:37:30.000,1.1148245125524276e+18,1.1148245125524276e+18,es,"{'id': '947c681242259582', 'url': 'https://api.twitter.com/1.1/geo/id/947c681242259582.json', 'place_type': 'city', 'name': 'Ruente', 'full_name': 'Ruente, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.316974, 43.188256], [-4.316974, 43.276704], [-4.174877, 43.276704], [-4.174877, 43.188256]]]}, 'attributes': {}}","Maravilloso cocido montañés en Restaurante Enrique en #ucieda 
para repetir y repetir 😀

#food #foodporn #yum… https://t.co/x7ZC2nQ7Zd",Laservilleta,España,Ruente,"(-4.316974, 43.188256)",Cantabria,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,['Carnes'],
107,107,107,185,226,2019-04-07 09:39:34.000,1.114825029408129e+18,1.114825029408129e+18,es,"{'id': '97569bae537efdb3', 'url': 'https://api.twitter.com/1.1/geo/id/97569bae537efdb3.json', 'place_type': 'city', 'name': 'Ponferrada', 'full_name': 'Ponferrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.7129639999999995, 42.385192], [-6.7129639999999995, 42.613003], [-6.407664, 42.613003], [-6.407664, 42.385192]]]}, 'attributes': {}}",@AntoniFersorano @jmira Q noooo...q acabo de llegar a Ponferrada. Aqui carne...,Alejandro,España,Ponferrada,"(-6.7129639999999995, 42.385192)",Castilla y León,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],male
108,108,108,189,232,2019-04-07 09:45:54.000,1.1148266228243252e+18,1.1148266228243252e+18,es,"{'id': 'e21ff0667944bebc', 'url': 'https://api.twitter.com/1.1/geo/id/e21ff0667944bebc.json', 'place_type': 'city', 'name': 'La Algaba', 'full_name': 'La Algaba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.040593, 37.4407], [-6.040593, 37.516932], [-5.9839, 37.516932], [-5.9839, 37.4407]]]}, 'attributes': {}}","Yo con los garbanzos con bacalao y el 
arroz con leche de mi vieja",Lolo,España,La Algaba,"(-6.040593, 37.4407)",Andalucía,yes,"['arroz', 'leche']",452.0,176.7,4.7,10.06,14.0,0.2,"['Cereales y derivados', 'Productos lacteos']",female
109,109,109,190,233,2019-04-07 09:47:03.000,1.1148269138796134e+18,1.1148269138796134e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","#té #oolong gran aliado de la digestión, mejora la función respiratoria, regula el colesterol y reduce la presión a… https://t.co/hB2iM6p2qZ",Megustaelté,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['té', 'coles']",72.0,4.99,3.2654,6.0,7.0,4.2,"['Bebidas', 'Vegetales']",
110,110,110,192,235,2019-04-07 09:48:15.000,1.1148272167502848e+18,1.1148272167502848e+18,es,"{'id': '2afe3164f39d1b83', 'url': 'https://api.twitter.com/1.1/geo/id/2afe3164f39d1b83.json', 'place_type': 'city', 'name': 'Valladolid', 'full_name': 'Valladolid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.928146, 41.523108], [-4.928146, 41.815553], [-4.630882, 41.815553], [-4.630882, 41.523108]]]}, 'attributes': {}}","El próximo sábado día 13, el restaurante #CasaRuraMesónMaryobeli  va a preparar un cocido solidario a beneficio del… https://t.co/TLZ47dNnLQ",María,España,Valladolid,"(-4.928146, 41.523108)",Castilla y León,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,['Carnes'],female
111,111,111,195,239,2019-04-07 09:51:56.000,1.1148281412126556e+18,1.1148281412126556e+18,es,"{'id': '49d79ae05e6a31cc', 'url': 'https://api.twitter.com/1.1/geo/id/49d79ae05e6a31cc.json', 'place_type': 'city', 'name': 'Azpeitia', 'full_name': 'Azpeitia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.306026, 43.105853], [-2.306026, 43.224936], [-2.204466, 43.224936], [-2.204466, 43.105853]]]}, 'attributes': {}}","@aliment_ARTE Pues a mi me parece bien.
Porque, ¿acaso etiquetan como ""carne"" las chuches con forma de hamburguesa?",Iñaki,España,Azpeitia,"(-2.306026, 43.105853)",Pais Vasco,yes,"['chuches', 'carne', 'hamburguesa']",979.75,237.5,33.2,45.26000000000001,125.7,4.1,"['Dulces', 'Carnes', 'Comida rapida']",male
112,112,112,196,241,2019-04-07 09:54:14.000,1.1148287235876168e+18,1.1148287235876168e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Probando el #té #kombucha recomendación de @sante.teagranel (en instagram), ¡pues está muy bueno! Si además, como m… https://t.co/ZMI8iNoVLz",Megustaelté,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas'],
113,113,113,198,244,2019-04-07 09:56:40.000,1.1148293337539953e+18,1.1148293337539953e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","@raimisace @LoboWinchester Una ensalada con lechuga, aceite, sal y salsa César entraba ahora mismo",Kam,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,"['salsa', 'lechuga', 'aceite']",557.455,10.92,116.64,5.050000000000002,18.06,2.64,"['Sopas', 'Vegetales', 'Grasas y aceites']",female
114,114,114,200,247,2019-04-07 09:57:54.000,1.1148296455879188e+18,1.1148296455879188e+18,es,"{'id': '30fa593df7272ac5', 'url': 'https://api.twitter.com/1.1/geo/id/30fa593df7272ac5.json', 'place_type': 'city', 'name': 'Gozón', 'full_name': 'Gozón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.948078, 43.553966], [-5.948078, 43.659232], [-5.76759, 43.659232], [-5.76759, 43.553966]]]}, 'attributes': {}}",@puchovic Pues yo imaginaba que sería una carne muy dura pq los caballos son muy fibrosos! Tienen músculo 💪🏻😅 Hay q… https://t.co/wALwCy7Zlw,Paula,España,Gozón,"(-5.948078, 43.553966)",Asturias,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],female
115,115,115,201,248,2019-04-07 09:58:24.000,1.114829768493609e+18,1.114829768493609e+18,es,"{'id': 'cb8a127ab435e522', 'url': 'https://api.twitter.com/1.1/geo/id/cb8a127ab435e522.json', 'place_type': 'city', 'name': 'Illescas', 'full_name': 'Illescas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.913754, 40.08937], [-3.913754, 40.177295], [-3.771153, 40.177295], [-3.771153, 40.08937]]]}, 'attributes': {}}",Desde hoy Domingo y hasta el próximo Jueves puedes saciar tus ganas de #pizza con esta pedazo de #oferta que tenemo… https://t.co/BgLkLGeuUy,name,España,Illescas,"(-3.913754, 40.08937)",Castilla la Mancha,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],
