,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender
103,103,103,183,221,2019-04-18 22:26:20.000,1.1190042604176424e+18,1.1190042604176424e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",He pedido un café y una torrija en una cafetería del centro y la he puesto a pagar en tres meses  #madrugá #SSantaSevilla19,Alexis,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,"['cafe', 'torrija']",274.0,20.76,18.3654,6.76,96.0,1.0,"['Bebidas', 'Cereales y derivados']",male
104,104,104,187,226,2019-04-18 22:33:04.000,1.1190059555833036e+18,1.1190059555833036e+18,es,"{'id': 'aab98cb60835e83e', 'url': 'https://api.twitter.com/1.1/geo/id/aab98cb60835e83e.json', 'place_type': 'city', 'name': 'Burgos', 'full_name': 'Burgos, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.794911, 42.284782], [-3.794911, 42.404004], [-3.583968, 42.404004], [-3.583968, 42.284782]]]}, 'attributes': {}}","Creo que tenía una skin antes de Minecraft que me gustaba un huevo pero se habrá perdido ya 😣 Si no recuerdo mal, s… https://t.co/pRPsWvaxND",Rodrigo,Spain,Burgos,"(-3.794911, 42.284782)",Castilla y León,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos'],male
105,105,105,188,227,2019-04-18 22:35:12.000,1.1190064901935392e+18,1.1190064901935392e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}",Quiero más torrijas,Brócoli,España,Santander,"(-3.889051, 43.434462)",Cantabria,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",
106,106,106,189,228,2019-04-18 22:35:42.000,1.1190066190634762e+18,1.1190066190634762e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","No voy a decir su nombre. Ya me ocupé de ello en tiempos. Llamémosle Rogelio. 

Rogelio era un pavo pedante y algo… https://t.co/ZREI31tNJM",Lara,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas'],female
107,107,107,190,229,2019-04-18 22:37:04.000,1.1190069623714447e+18,1.1190069623714447e+18,es,"{'id': '1115004c3fafaf8a', 'url': 'https://api.twitter.com/1.1/geo/id/1115004c3fafaf8a.json', 'place_type': 'city', 'name': 'Santiago de Compostela', 'full_name': 'Santiago de Compostela, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.632309, 42.82373], [-8.632309, 42.990113], [-8.389983, 42.990113], [-8.389983, 42.82373]]]}, 'attributes': {}}","Pedir es de otra forma... Tienen a la
""Xunta de Galicia""
a su servicio, es la que tiene que sacar las castañas del… https://t.co/035YziMsAC",lula,España,Santiago de Compostela,"(-8.632309, 42.82373)",Galicia,yes,['castañas'],245.0,52.96,2.2,3.17,0.0,5.1,['Frutos secos'],female
108,108,108,191,230,2019-04-18 22:37:18.000,1.1190070210329846e+18,1.1190070210329846e+18,es,"{'id': '3d98efc4f8ec95ad', 'url': 'https://api.twitter.com/1.1/geo/id/3d98efc4f8ec95ad.json', 'place_type': 'city', 'name': 'Villanueva del Pardillo', 'full_name': 'Villanueva del Pardillo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.001289, 40.453431], [-4.001289, 40.518887], [-3.933517, 40.518887], [-3.933517, 40.453431]]]}, 'attributes': {}}","@gabrielrufian eres más paleto que los higos chumbos, eres de la época de curro jimenez, eres muy feeeeo",Casimiro,España,Villanueva del Pardillo,"(-4.001289, 40.453431)",Madrid,yes,['higos'],70.0,32.0,0.0,1.2,0.0,2.5,['Frutas'],male
109,109,109,192,231,2019-04-18 22:38:35.000,1.1190073415785308e+18,1.1190073415785308e+18,es,"{'id': 'b282ba999468e474', 'url': 'https://api.twitter.com/1.1/geo/id/b282ba999468e474.json', 'place_type': 'city', 'name': 'Benidorm', 'full_name': 'Benidorm, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.185969, 38.501123], [-0.185969, 38.610289], [-0.067039, 38.610289], [-0.067039, 38.501123]]]}, 'attributes': {}}",Quiero TORRIJAS.,David,España,Benidorm,"(-0.185969, 38.501123)",Comunidad Valenciana,yes,"['TORRIJA', 'TORRIJAS']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",male
110,110,110,193,232,2019-04-18 22:40:54.000,1.119007927740842e+18,1.119007927740842e+18,es,"{'id': 'aab98cb60835e83e', 'url': 'https://api.twitter.com/1.1/geo/id/aab98cb60835e83e.json', 'place_type': 'city', 'name': 'Burgos', 'full_name': 'Burgos, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.794911, 42.284782], [-3.794911, 42.404004], [-3.583968, 42.404004], [-3.583968, 42.284782]]]}, 'attributes': {}}",@amataz_ Yo tenía una skin que era como una chica azul que me gustaba un huevo uwu,Rodrigo,Spain,Burgos,"(-3.794911, 42.284782)",Castilla y León,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos'],male
111,111,111,194,233,2019-04-18 22:40:56.000,1.1190079342462812e+18,1.1190079342462812e+18,es,"{'id': '8c7e359a5777a6db', 'url': 'https://api.twitter.com/1.1/geo/id/8c7e359a5777a6db.json', 'place_type': 'city', 'name': 'Utrera', 'full_name': 'Utrera, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.049769, 36.916092], [-6.049769, 37.25292], [-5.589326, 37.25292], [-5.589326, 36.916092]]]}, 'attributes': {}}",este té calentito que se hagan un grupo exclusivamente vocal por favor,,Spain,Utrera,"(-6.049769, 36.916092)",Andalucía,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas'],female
112,112,112,195,234,2019-04-18 22:41:17.000,1.1190080215590952e+18,1.1190080215590952e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",Como puede ponerme tan cerdo un tío del 98 Yahoo respuestas.,,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],female
113,113,113,196,235,2019-04-18 22:41:38.000,1.1190081108389848e+18,1.1190081108389848e+18,es,"{'id': 'e1f4a11930daa22a', 'url': 'https://api.twitter.com/1.1/geo/id/e1f4a11930daa22a.json', 'place_type': 'city', 'name': 'Béjar', 'full_name': 'Béjar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.839389, 40.337403], [-5.839389, 40.425723], [-5.6899750000000004, 40.425723], [-5.6899750000000004, 40.337403]]]}, 'attributes': {}}",quiero ramen picante,District,España,Béjar,"(-5.839389, 40.337403)",Castilla y León,yes,['ramen'],436.0,126.0,32.0,20.0,0.0,2.3,['Cereales y derivados'],
114,114,114,197,236,2019-04-18 22:41:41.000,1.1190081238832824e+18,1.1190081238832824e+18,es,"{'id': '6f258c5a857804c1', 'url': 'https://api.twitter.com/1.1/geo/id/6f258c5a857804c1.json', 'place_type': 'city', 'name': 'Arnuero', 'full_name': 'Arnuero, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.595107, 43.438358], [-3.595107, 43.509829], [-3.512582, 43.509829], [-3.512582, 43.438358]]]}, 'attributes': {}}","Sanidad alerta contra estos productos de cangrejo via @El_Plural
¡Ya les vale! Por lo mejor que especifiquen en el… https://t.co/DvRHkcnKWC",J,España,Arnuero,"(-3.595107, 43.438358)",Cantabria,yes,['cangrejo'],108.0,0.0,1.76,20.03,99.0,0.0,"['Pescado, moluscos y marisco']",male
115,115,115,198,237,2019-04-18 22:42:57.000,1.1190084433928274e+18,1.1190084433928274e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Hacia tiempo que no me sorprendía un postre por su sabor y su estética: estructura de chocolate blanco para un dulc… https://t.co/hvgCCTP0Eq,mer,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['té', 'chocolate']",307.33,61.68,32.8954,8.99,27.0,0.53,"['Bebidas', 'Dulces']",female
116,116,116,204,244,2019-04-18 22:50:05.000,1.1190102376531026e+18,1.1190102376531026e+18,es,"{'id': 'c6b7997762da90a9', 'url': 'https://api.twitter.com/1.1/geo/id/c6b7997762da90a9.json', 'place_type': 'city', 'name': 'Mollet del Vallès', 'full_name': 'Mollet del Vallès, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.18804, 41.524029], [2.18804, 41.576025], [2.233619, 41.576025], [2.233619, 41.524029]]]}, 'attributes': {}}",@senderilIa creo que hay una persona que necesita tu ayuda con las torrijas,alguien,Spain,Mollet del Vallès,"(2.18804, 41.524029)",Cataluña,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",female
117,117,117,205,245,2019-04-18 22:50:46.000,1.1190104075434436e+18,1.1190104075434436e+18,es,"{'id': 'c2a710bc2ddefce3', 'url': 'https://api.twitter.com/1.1/geo/id/c2a710bc2ddefce3.json', 'place_type': 'city', 'name': 'Villalba del Alcor', 'full_name': 'Villalba del Alcor, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.543911, 37.330517], [-6.543911, 37.466802], [-6.419558, 37.466802], [-6.419558, 37.330517]]]}, 'attributes': {}}",@RaulSolisEU Me vienes a decir que la SS andaluza es como la matanza del cerdo? Que la gente lo hacía con las puert… https://t.co/Lyt72xzbsj,Paben,España,Villalba del Alcor,"(-6.543911, 37.330517)",Andalucía,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],
118,118,118,209,250,2019-04-18 23:02:06.000,1.1190132628450673e+18,1.1190132628450673e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}","Como hacer un buen cocido madrileño:
-haciendo un cocido lebaniego",Brócoli,España,Santander,"(-3.889051, 43.434462)",Cantabria,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,['Carnes'],
119,119,119,210,252,2019-04-18 23:04:33.000,1.1190138763208294e+18,1.1190138763208294e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Hace como 2 h coji mandarinas pero me acabo de recordar que no me las he comido y nose donde estan,,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['mandarinas'],40.0,18.0,0.0,0.8,0.0,1.9,['Frutas'],female
120,120,120,212,255,2019-04-18 23:11:24.000,1.1190156029187032e+18,1.1190156029187032e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Hoy manejé como un morrocoy herido, el helado se derritió, esa gente me debe odiar 😭 pero es que está lloviendo muc… https://t.co/NfoHOUyy5I",Adriana,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos'],female
121,121,121,213,256,2019-04-18 23:13:44.000,1.1190161913166438e+18,1.1190161913166438e+18,es,"{'id': '3cfa8720dc2b0ec0', 'url': 'https://api.twitter.com/1.1/geo/id/3cfa8720dc2b0ec0.json', 'place_type': 'city', 'name': 'Aiguaviva', 'full_name': 'Aiguaviva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.746881, 41.902022], [2.746881, 41.94964], [2.793678, 41.94964], [2.793678, 41.902022]]]}, 'attributes': {}}","@CatherineLEcuye Buf !! Yo no llevo a mi hijo a una fiesta así.
Paso. 
Un pastel casero, cuatro chuches o galletas.… https://t.co/tv4Yi0eiua",Concepció,España,Aiguaviva,"(2.746881, 41.902022)",Cataluña,yes,"['chuches', 'galletas']",872.0,254.31,21.77,7.16,50.17,3.21,"['Dulces', 'Dulces']",
122,122,122,214,257,2019-04-18 23:14:11.000,1.119016301475836e+18,1.119016301475836e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}",La gente tan de torrijas en Semana Santa... y en Cantabria eso es más de Navidades,Dano,España,Santander,"(-3.889051, 43.434462)",Cantabria,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",male
123,123,123,216,259,2019-04-18 23:17:59.000,1.1190172567494984e+18,1.1190172567494984e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}",Para cuando el día de la pizza.,Allan,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],male
124,124,124,221,264,2019-04-18 23:24:28.000,1.119018888778453e+18,1.119018888778453e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@pmarzo1 Morder la manzana es lo mejor que se ha hecho. Disfrutar del postre, y ser contestatario a Dios 😂. Y también iba con segundas 😈",Víctor,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['fruta', 'manzana']",157.0,74.0,0.1,1.2,0.0,3.1,"['Frutas', 'Frutas']",male
125,125,125,222,265,2019-04-18 23:24:32.000,1.1190189083238072e+18,1.1190189083238072e+18,es,"{'id': 'd16c1b8ae1635978', 'url': 'https://api.twitter.com/1.1/geo/id/d16c1b8ae1635978.json', 'place_type': 'city', 'name': 'A Coruña', 'full_name': 'A Coruña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]}, 'attributes': {}}",@cuestadelaunion Puso mucha pasta Lim,Juan,España,A Coruña,"(-8.471284, 43.301377)",Galicia,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],male
126,126,126,223,266,2019-04-18 23:29:28.000,1.1190201506389606e+18,1.1190201506389606e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}",@marinalejan Y esto es un must de chocolate. https://t.co/0tGtipKGvG,M,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],male
127,127,127,224,268,2019-04-18 23:30:12.000,1.1190203328143564e+18,1.1190203328143564e+18,es,"{'id': '5ff8a5c4d230101a', 'url': 'https://api.twitter.com/1.1/geo/id/5ff8a5c4d230101a.json', 'place_type': 'city', 'name': 'Mataró', 'full_name': 'Mataró, Espanya', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.415516, 41.519115], [2.415516, 41.580584], [2.487102, 41.580584], [2.487102, 41.519115]]]}, 'attributes': {}}",Ado Film 60grs crema dermatológica - Agrotienda Online https://t.co/5ISgPAyJG0,Agrobauma,Espanya,Mataró,"(2.415516, 41.519115)",Cataluña,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos'],
128,128,128,225,269,2019-04-18 23:31:37.000,1.1190206905843466e+18,1.1190206905843466e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",enverdá el pavo ese de all out es el body goals medianamente realista porque mi otro body goals es la widowmaker y es un poco deforme,A,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas'],male
129,129,129,226,271,2019-04-18 23:36:36.000,1.1190219451719188e+18,1.1190219451719188e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Me duele mazo la cabeza y no se si es de algo natural o de haber bebido una copita (ni eso) de vino,Pat,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],female
130,130,130,230,276,2019-04-18 23:48:32.000,1.1190249451311514e+18,1.1190249451311514e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Búa ,no me acordaba como era un guayabo con vino 😭😭😭",,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],female
131,131,131,231,278,2019-04-18 23:49:01.000,1.119025068124922e+18,1.119025068124922e+18,es,"{'id': '4f971b01c122b5dd', 'url': 'https://api.twitter.com/1.1/geo/id/4f971b01c122b5dd.json', 'place_type': 'city', 'name': 'Corcubión', 'full_name': 'Corcubión, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-9.217861, 42.915344], [-9.217861, 42.94981], [-9.182664, 42.94981], [-9.182664, 42.915344]]]}, 'attributes': {}}","Hoy fue un dia muy: guay. Fuimos de rute al monT, vino la Arancha esta y vimos la puesta de sol en el rostro. Recie… https://t.co/UI0WKKO3XV",tito,España,Corcubión,"(-9.217861, 42.915344)",Galicia,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],male
132,132,132,232,279,2019-04-18 23:49:33.000,1.1190252020783228e+18,1.1190252020783228e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","@MrSantiagus Venga, haz un llamamiento para que nos lluevan los nabos en los DM",name,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['nabos'],19.0,3.2,0.2,0.9,0.0,2.0,['Vegetales'],
133,133,133,233,280,2019-04-18 23:50:04.000,1.1190253346183456e+18,1.1190253346183456e+18,es,"{'id': 'c781f7f0a6f32bcc', 'url': 'https://api.twitter.com/1.1/geo/id/c781f7f0a6f32bcc.json', 'place_type': 'city', 'name': 'Arroyomolinos', 'full_name': 'Arroyomolinos, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.948477, 40.256265], [-3.948477, 40.304886], [-3.875256, 40.304886], [-3.875256, 40.256265]]]}, 'attributes': {}}",Puta tortilla de patatas con pimentón y chorizo,,Spain,Arroyomolinos,"(-3.948477, 40.256265)",Madrid,yes,"['patatas', 'chorizo', 'tortilla de patatas', 'tortilla']",1157.0,61.06,77.21000000000002,54.73,601.6,4.8,"['Vegetales', 'Carnes', 'Productos avicolas', 'Productos avícolas']",female
134,134,134,235,282,2019-04-18 23:50:12.000,1.1190253672081448e+18,1.1190253672081448e+18,es,"{'id': '2afe3164f39d1b83', 'url': 'https://api.twitter.com/1.1/geo/id/2afe3164f39d1b83.json', 'place_type': 'city', 'name': 'Valladolid', 'full_name': 'Valladolid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.928146, 41.523108], [-4.928146, 41.815553], [-4.630882, 41.815553], [-4.630882, 41.523108]]]}, 'attributes': {}}",Semana Santa 2019!!! First stop!!! #valladolid #pintxos #vinos #cerveza y #lluvia !!! #maravilla en Valladolid https://t.co/xy2SWgDZtG,Esther,España,Valladolid,"(-4.928146, 41.523108)",Castilla y León,yes,"['vino', 'cerveza']",113.0,3.42,0.0,0.73,0.0,0.0,"['Bebidas Alcoholicas', 'Bebidas Alcoholicas']",female
135,135,135,236,283,2019-04-18 23:53:46.000,1.1190262641683825e+18,1.1190262641683825e+18,es,"{'id': 'd25fea5d29f5013d', 'url': 'https://api.twitter.com/1.1/geo/id/d25fea5d29f5013d.json', 'place_type': 'city', 'name': 'Cebreros', 'full_name': 'Cebreros, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.544576, 40.405628], [-4.544576, 40.510878], [-4.319357, 40.510878], [-4.319357, 40.405628]]]}, 'attributes': {}}","@follaycalla @Valyrium_ Waya, pidió la carne atrar mucho más",Belgarath,España,Cebreros,"(-4.544576, 40.405628)",Castilla y León,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],
136,136,136,237,284,2019-04-18 23:56:26.000,1.1190269341875488e+18,1.1190269341875488e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@Chichar0Leon Patatas fritas  con aceite  rancio.. fin,Zamora,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['Patatas', 'aceite']",980.0,49.5,134.9,6.5,0.0,4.0,"['Vegetales', 'Grasas y aceites']",
137,137,137,238,286,2019-04-18 23:58:46.000,1.119027524271526e+18,1.119027524271526e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Me pasa con la pizza con piña lo mismo que con Iggy Azalea:
No es increíble, pero tampoco es lo peor. Simplemente neutral.",MI,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['pizza', 'piña']",526.0,33.7,9.8,8.7,16.0,2.9,"['Comida rapida', 'Frutas']",female
