,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender,Categorías
30,30,30,30,30,47,56,2019-04-05 11:04:33.000,1.1141216407978272e+18,1.1141216407978272e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",#Hola #amigos aquí os dejo mi última #receta en #youtube es una #rica sopa de ajo. Sí queréis ver la receta pinchar… https://t.co/waRagrztnO,La,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['sopa', 'ajo']",419.33,95.9,4.85,20.380000000000003,74.0,6.11,female,"['Sopas', 'Vegetales']"
31,31,31,31,31,48,58,2019-04-05 11:06:17.000,1.1141220765442212e+18,1.1141220765442212e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Harina de #maiz 100% #eco e #integral #sinlactosa #singluten #madridsingluten #glutenfree #lactosafree… https://t.co/s8xsMoRNyn,panesyplanesingluten,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['maiz', 'Harina']",725.0,157.1,0.96,18.4,0.0,89.0,,"['Cereales y derivados', 'Cereales y derivados']"
32,32,32,32,32,49,60,2019-04-05 11:06:39.000,1.114122170999935e+18,1.114122170999935e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}",@SoyMimi9 Buenosdias mi mas que queridisima mi Soy Mimi... me encanta la miel ñam ñam ñam...te deseo un muy feliz f… https://t.co/2m8E2C06yW,Geraldine,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,female,['Dulces']
33,33,33,33,33,51,63,2019-04-05 11:08:31.000,1.1141226384006758e+18,1.1141226384006758e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","Vino Miriam, vino Alfred, ahora viene Roi. Y TÚ QUÉ EH? @cepedaoficial",Iris,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,female,['Bebidas Alcoholicas']
34,34,34,34,34,53,65,2019-04-05 11:10:32.000,1.1141231468971008e+18,1.1141231468971008e+18,es,"{'id': 'a9ca37d39507dbc5', 'url': 'https://api.twitter.com/1.1/geo/id/a9ca37d39507dbc5.json', 'place_type': 'city', 'name': 'Melilla', 'full_name': 'Melilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.9703619999999997, 35.265475], [-2.9703619999999997, 35.320197], [-2.923186, 35.320197], [-2.923186, 35.265475]]]}, 'attributes': {}}",Soy esa clase de personas que digo Fanta a secas( refiriéndome al naranja) y Fanta de limón. Soy el único???,Nabil,España,Melilla,"(-2.9703619999999997, 35.265475)",Melilla,yes,['naranja'],76.0,17.2,0.0,1.6,0.0,4.0,male,['Frutas']
35,35,35,35,35,54,66,2019-04-05 11:10:39.000,1.1141231785976054e+18,1.1141231785976054e+18,es,"{'id': 'a01c2be8c5283147', 'url': 'https://api.twitter.com/1.1/geo/id/a01c2be8c5283147.json', 'place_type': 'city', 'name': 'Arona', 'full_name': 'Arona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.73738, 27.998054], [-16.73738, 28.11949], [-16.636442, 28.11949], [-16.636442, 27.998054]]]}, 'attributes': {}}",K Rico el plátano de canarias... #ViernesDeLabios #platanodecanarias #potasio #labios #xfinviernes #finde https://t.co/wIy2Y1qVrb,lunagomera,España,Arona,"(-16.73738, 27.998054)",Islas Canarias,yes,['plátano'],89.0,40.0,0.3,1.2,0.0,3.4,,['Frutas']
36,36,36,36,36,56,68,2019-04-05 11:11:35.000,1.114123412711125e+18,1.114123412711125e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Quiero una shisha y chuches hoy . No pido tanto . Soy simple .,Marta,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chuches'],389.0,190.0,0.0,0.4,0.0,0.0,female,['Dulces']
37,37,37,37,37,57,69,2019-04-05 11:12:10.000,1.1141235590880748e+18,1.1141235590880748e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Se viene pozo? El elo son los padres? La pizza con piña es postureo? https://t.co/lVm6CaHXvP,Alpargata,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['pizza', 'piña']",526.0,33.7,9.8,8.7,16.0,2.9,,"['Comida rapida', 'Frutas']"
38,38,38,38,38,58,70,2019-04-05 11:12:19.000,1.1141235981496892e+18,1.1141235981496892e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",Acabo de encontrar un dibujo que me hizo el niño soja @EvielJanter cuando lo vicié a Avatar y es super cute 😍💖 en s… https://t.co/GkrBqm25Dy,,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['soja'],351.0,9.7034,18.625,35.9,0.0,15.7,male,['Legumbres']
39,39,39,39,39,59,73,2019-04-05 11:15:49.000,1.1141244790248324e+18,1.1141244790248324e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}",@_uhu__ Úntate bien la mantequilla anda,cprz,Spain,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['mantequilla'],503.0,0.0,55.1,3.3,106.0,0.0,,['Productos lacteos']
40,40,40,40,40,61,75,2019-04-05 11:16:41.000,1.1141246974221884e+18,1.1141246974221884e+18,es,"{'id': 'd84973286cfd241b', 'url': 'https://api.twitter.com/1.1/geo/id/d84973286cfd241b.json', 'place_type': 'city', 'name': 'Móstoles', 'full_name': 'Móstoles, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.945389, 40.285747], [-3.945389, 40.35406], [-3.841063, 40.35406], [-3.841063, 40.285747]]]}, 'attributes': {}}",hoy es día de chuches peli y manta :(,,España,Móstoles,"(-3.945389, 40.285747)",Madrid,yes,['chuches'],389.0,190.0,0.0,0.4,0.0,0.0,male,['Dulces']
41,41,41,41,41,62,77,2019-04-05 11:18:03.000,1.1141250407469916e+18,1.1141250407469916e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Sopa de hongos. Perfecta para un día de frío o de calor, con unas gotitas de limón y de salsa macha salsas_don_emil… https://t.co/HUT3OCgtrB",Ñam,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['Sopa', 'salsa']",420.455,67.76,20.38,14.92,92.06,3.34,female,"['Sopas', 'Sopas']"
42,42,42,42,42,64,79,2019-04-05 11:18:23.000,1.114125125224489e+18,1.114125125224489e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Sopita de cocido solo con garbanzos :),Chichirro,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,,['Carnes']
43,43,43,43,43,65,80,2019-04-05 11:18:31.000,1.1141251583845868e+18,1.1141251583845868e+18,es,"{'id': 'e9930ef5d8e8acc7', 'url': 'https://api.twitter.com/1.1/geo/id/e9930ef5d8e8acc7.json', 'place_type': 'city', 'name': 'Cambre', 'full_name': 'Cambre, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.37705, 43.240681], [-8.37705, 43.323113], [-8.284856, 43.323113], [-8.284856, 43.240681]]]}, 'attributes': {}}","UN NUEVO SORTEO, PARTICIOA  POR SOLO 2€ DE COMPRA
🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀
#CAMBRE
#CHUCHES
#PASCUA
#GOLOSINAS https://t.co/OCM3LrrMBx",LUNA,España,Cambre,"(-8.37705, 43.240681)",Galicia,yes,['CHUCHES'],389.0,190.0,0.0,0.4,0.0,0.0,female,['Dulces']
44,44,44,44,44,66,81,2019-04-05 11:19:20.000,1.114125362752045e+18,1.114125362752045e+18,es,"{'id': '931be91e4e801630', 'url': 'https://api.twitter.com/1.1/geo/id/931be91e4e801630.json', 'place_type': 'admin', 'name': 'Alicante', 'full_name': 'Alicante, Comunidad Valenciana', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.094535, 37.843897], [-1.094535, 38.888208], [0.234364, 38.888208], [0.234364, 37.843897]]]}, 'attributes': {}}",@Jmanud A mí también me pueden llamar viejo. Todavía conservo mi diccionario de Griego. El vino comencé a apreciarl… https://t.co/rRDNPBy85Z,Pascual,España,Alicante,"(-1.094535, 37.843897)",Comunidad Valenciana,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,male,['Bebidas Alcoholicas']
45,45,45,45,45,67,82,2019-04-05 11:19:51.000,1.1141254923979324e+18,1.1141254923979324e+18,es,"{'id': 'e878b124548a76fe', 'url': 'https://api.twitter.com/1.1/geo/id/e878b124548a76fe.json', 'place_type': 'city', 'name': 'Talavera de la Reina', 'full_name': 'Talavera de la Reina, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.061047, 39.885407], [-5.061047, 40.018957], [-4.643365, 40.018957], [-4.643365, 39.885407]]]}, 'attributes': {}}",queréis lentejas ??? os invito a mi casa a comer,hachís,España,Talavera de la Reina,"(-5.061047, 39.885407)",Castilla la Mancha,yes,['lentejas'],333.0,54.8,1.7,23.0,0.0,11.2,,['Legumbres']
46,46,46,46,46,70,85,2019-04-05 11:21:45.000,1.1141259695840052e+18,1.1141259695840052e+18,es,"{'id': 'e9930ef5d8e8acc7', 'url': 'https://api.twitter.com/1.1/geo/id/e9930ef5d8e8acc7.json', 'place_type': 'city', 'name': 'Cambre', 'full_name': 'Cambre, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.37705, 43.240681], [-8.37705, 43.323113], [-8.284856, 43.323113], [-8.284856, 43.240681]]]}, 'attributes': {}}","QUE TE PARECE?
PARTICIPA Y SUERTE
#CAMBRE
#CHUCHES
#PASCUA
#GOLOSINAS https://t.co/G9iSJkCrqr",LUNA,España,Cambre,"(-8.37705, 43.240681)",Galicia,yes,['CHUCHES'],389.0,190.0,0.0,0.4,0.0,0.0,female,['Dulces']
47,47,47,47,47,75,90,2019-04-05 11:27:03.000,1.114127306287661e+18,1.114127306287661e+18,es,"{'id': '74726fb3c92d7037', 'url': 'https://api.twitter.com/1.1/geo/id/74726fb3c92d7037.json', 'place_type': 'city', 'name': 'Badajoz', 'full_name': 'Badajoz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.1602879999999995, 38.554325], [-7.1602879999999995, 39.194551], [-6.552066, 39.194551], [-6.552066, 38.554325]]]}, 'attributes': {}}",@DaveScott02 Uy la leche! Anda que me mandas cerca tú también! Jajajaja,Tomoncio,España,Badajoz,"(-7.1602879999999995, 38.554325)",Extremadura,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,,['Productos lacteos']
48,48,48,48,48,76,91,2019-04-05 11:27:11.000,1.1141273389823345e+18,1.1141273389823345e+18,es,"{'id': 'd84973286cfd241b', 'url': 'https://api.twitter.com/1.1/geo/id/d84973286cfd241b.json', 'place_type': 'city', 'name': 'Móstoles', 'full_name': 'Móstoles, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.945389, 40.285747], [-3.945389, 40.35406], [-3.841063, 40.35406], [-3.841063, 40.285747]]]}, 'attributes': {}}",@Agustina1008194 Uffff qanas de echarte toda mi leche en esas tetas tan ricas,roba,España,Móstoles,"(-3.945389, 40.285747)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,female,['Productos lacteos']
49,49,49,49,49,77,93,2019-04-05 11:28:06.000,1.1141275676934716e+18,1.1141275676934716e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Hoy apetece más un plato de cucaracha, cierto; aún así el cuscús de #coliflor sienta bien en cualquier momento. No… https://t.co/mxQbYo9B7b",Liliana,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['coliflor'],27.0,2.04,0.87,2.76,0.0,1.6,female,['Vegetales']
50,50,50,50,50,83,100,2019-04-05 11:31:05.000,1.114128317760848e+18,1.114128317760848e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","TORRIJAS TIME!!! Que comience la locura torrijera!!!.
.
¿Eres de torrijas?
¿Cuáles te gustan más?
.
Ya empezamos co… https://t.co/YQB9emdWV7",name,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,,"['Cereales y derivados', 'Cereales y derivados']"
51,51,51,51,51,84,102,2019-04-05 11:32:49.000,1.1141287564724142e+18,1.1141287564724142e+18,es,"{'id': '3ef6721678ca265f', 'url': 'https://api.twitter.com/1.1/geo/id/3ef6721678ca265f.json', 'place_type': 'city', 'name': 'Valsequillo de Gran Canaria', 'full_name': 'Valsequillo de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.552254, 27.948712], [-15.552254, 28.013621], [-15.458198, 28.013621], [-15.458198, 27.948712]]]}, 'attributes': {}}",@Yonayrm ¿Que me cuentas de los cacahuetes? Ñios...,Fran,España,Valsequillo de Gran Canaria,"(-15.552254, 27.948712)",Islas Canarias,yes,['cacahuetes'],578.0,7.97,48.79,25.51,0.0,7.8,female,['Frutos secos']
52,52,52,52,52,85,103,2019-04-05 11:32:55.000,1.114128778802938e+18,1.114128778802938e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}",@clubdelalubina @josinhomango @RadioVigo Has sido capaz!!! Y con naranja confitada a tope además. Lloro. De emoción. Y de envidia. 😭😭,Marta,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,['naranja'],76.0,17.2,0.0,1.6,0.0,4.0,female,['Frutas']
53,53,53,53,53,86,104,2019-04-05 11:33:03.000,1.1141288148698152e+18,1.1141288148698152e+18,es,"{'id': '31d6ba09e3108530', 'url': 'https://api.twitter.com/1.1/geo/id/31d6ba09e3108530.json', 'place_type': 'city', 'name': 'Reus', 'full_name': 'Reus, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.057584, 41.102209], [1.057584, 41.189829], [1.191154, 41.189829], [1.191154, 41.102209]]]}, 'attributes': {}}","Comer crema catalana: 5€
Comerte a esta catalana: 0€

Tú decides",Marra,España,Reus,"(1.057584, 41.102209)",Cataluña,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,female,['Productos lacteos']
54,54,54,54,54,88,107,2019-04-05 11:33:57.000,1.1141290419158958e+18,1.1141290419158958e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","¡Hoy es viernes de #Fabada y el tiempo lo sabe! Pide el menú #FabadaLaCueva
🔸Paté de cabrales con mermelada de pimi… https://t.co/a72qgCKL6x",La,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,"['té', 'mermelada', 'Paté', 'cabra', 'Fabada']",857.0,95.32,41.6554,41.11,167.0,3.9000000000000004,female,"['Bebidas', 'Vegetales', 'Productos avicolas', 'Carnes', 'Legumbres']"
55,55,55,55,55,90,109,2019-04-05 11:36:38.000,1.1141297177105448e+18,1.1141297177105448e+18,es,"{'id': '9ead943d76285147', 'url': 'https://api.twitter.com/1.1/geo/id/9ead943d76285147.json', 'place_type': 'city', 'name': 'Alcobendas', 'full_name': 'Alcobendas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.701546, 40.501348], [-3.701546, 40.588844], [-3.550223, 40.588844], [-3.550223, 40.501348]]]}, 'attributes': {}}","Este té es riquísimo, carísimo, divino y de edición limitada. ☕",MI,España,Alcobendas,"(-3.701546, 40.501348)",Madrid,yes,"['té', 'vino']",107.0,2.75,2.3654,1.93,7.0,0.0,female,"['Bebidas', 'Bebidas Alcoholicas']"
56,56,56,56,56,91,110,2019-04-05 11:39:38.000,1.1141304704203244e+18,1.1141304704203244e+18,es,"{'id': '9ead943d76285147', 'url': 'https://api.twitter.com/1.1/geo/id/9ead943d76285147.json', 'place_type': 'city', 'name': 'Alcobendas', 'full_name': 'Alcobendas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.701546, 40.501348], [-3.701546, 40.588844], [-3.550223, 40.588844], [-3.550223, 40.501348]]]}, 'attributes': {}}","Este té es riquísimo, carísimo y de edición limitada. ☕ https://t.co/7OzNIgZLdS",MI,España,Alcobendas,"(-3.701546, 40.501348)",Madrid,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,female,['Bebidas']
57,57,57,57,57,92,111,2019-04-05 11:40:09.000,1.1141306004772454e+18,1.1141306004772454e+18,es,"{'id': '4ced5877146f1bc8', 'url': 'https://api.twitter.com/1.1/geo/id/4ced5877146f1bc8.json', 'place_type': 'city', 'name': 'Adra', 'full_name': 'Adra, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.140433, 36.738146], [-3.140433, 36.824926], [-2.930763, 36.824926], [-2.930763, 36.738146]]]}, 'attributes': {}}",M apetece un bocadillo de pan de molde de pavo,,España,Adra,"(-3.140433, 36.738146)",Andalucía,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,male,['Productos avicolas']
58,58,58,58,58,93,112,2019-04-05 11:41:18.000,1.1141308901568512e+18,1.1141308901568512e+18,es,"{'id': 'f68227769e30abbc', 'url': 'https://api.twitter.com/1.1/geo/id/f68227769e30abbc.json', 'place_type': 'city', 'name': 'San Fernando', 'full_name': 'San Fernando, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.242412, 36.387184], [-6.242412, 36.510518], [-6.168347, 36.510518], [-6.168347, 36.387184]]]}, 'attributes': {}}","yo veo lluvia por la ventana e inmediatamente pienso en casita, netflix y pizza",Valeria,España,San Fernando,"(-6.242412, 36.387184)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,female,['Comida rapida']
59,59,59,59,59,94,113,2019-04-05 11:41:29.000,1.1141309377958176e+18,1.1141309377958176e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","[Ensalada de espinacas, queso de cabra al pimentón @saboreaLZT y nueces con vinagreta de miel de castaño #Tenerife]… https://t.co/pV8UjFMOKT",Devinos,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['queso', 'espinacas', 'cabra', 'vinagre', 'nueces', 'miel']",1495.0,83.14999999999999,100.08000000000001,73.66,131.4,7.04,,"['Productos lacteos', 'Vegetales', 'Carnes', 'Salsas', 'Frutos secos', 'Dulces']"
60,60,60,60,60,95,114,2019-04-05 11:42:01.000,1.1141310713843466e+18,1.1141310713843466e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}",Creia que ya lo habia visto todo en esta vida pero resulta que hay pipas con sabor a hamburguesa https://t.co/SDBw35LEre,Clavo,España,Oviedo,"(-6.0201, 43.278867)",Asturias,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,,['Comida rapida']
